pais,anio,esperanza_vida,pib,poblacion
Austria,2017,82.1,45282,8890000
Austria,2018,82.2,46189,8960000
Austria,2019,81.5,46670,9010000
Austria,2020,82.4,43346,9040000
Azerbaiyán,1960,50.2,NA,4030000
Azerbaiyán,1961,51.7,NA,4170000
Azerbaiyán,1962,53.1,NA,4320000
Azerbaiyán,1963,54.4,NA,4460000
Azerbaiyán,1964,55.6,NA,4590000
Azerbaiyán,1965,56.6,NA,4720000
Azerbaiyán,1966,57.5,NA,4840000
Azerbaiyán,1967,58.2,NA,4960000
Azerbaiyán,1968,58.4,NA,5070000
Azerbaiyán,1969,59.9,NA,5180000
Azerbaiyán,1970,61,NA,5280000
Azerbaiyán,1971,61.9,NA,5390000
Azerbaiyán,1972,62.8,NA,5480000
Azerbaiyán,1973,63.7,NA,5580000
Azerbaiyán,1974,64.3,NA,5670000
Azerbaiyán,1975,65.2,NA,5770000
Azerbaiyán,1976,65.3,NA,5860000
Azerbaiyán,1977,64.8,NA,5960000
Azerbaiyán,1978,65.6,NA,6050000
Azerbaiyán,1979,66.2,NA,6150000
Azerbaiyán,1980,66.3,NA,6250000
Azerbaiyán,1981,66.6,NA,6350000
Azerbaiyán,1982,66.8,NA,6450000
Azerbaiyán,1983,66.8,NA,6560000
Azerbaiyán,1984,66.9,NA,6670000
Azerbaiyán,1985,66.9,NA,6780000
Azerbaiyán,1986,66.8,NA,6890000
Azerbaiyán,1987,66.8,NA,7010000
Azerbaiyán,1988,67,NA,7130000
Azerbaiyán,1989,66.9,NA,7240000
Azerbaiyán,1990,66.3,2821,7360000
Azerbaiyán,1991,64.5,2764,7470000
Azerbaiyán,1992,64.3,2107,7580000
Azerbaiyán,1993,63.8,1596,7680000
Azerbaiyán,1994,64.7,1264,7780000
Azerbaiyán,1995,65.3,1102,7860000
Azerbaiyán,1996,65.7,1106,7930000
Azerbaiyán,1997,66,1158,7990000
Azerbaiyán,1998,66.2,1262,8050000
Azerbaiyán,1999,66.5,1344,8120000
Azerbaiyán,2000,67.1,1481,8200000
Azerbaiyán,2001,67.2,1615,8280000
Azerbaiyán,2002,67.1,1754,8360000
Azerbaiyán,2003,67.2,1919,8450000
Azerbaiyán,2004,67.3,2078,8540000
Azerbaiyán,2005,67.7,2632,8630000
Azerbaiyán,2006,68.2,3501,8720000
Azerbaiyán,2007,68.5,4327,8820000
Azerbaiyán,2008,68.8,4693,8920000
Azerbaiyán,2009,69,5024,9030000
Azerbaiyán,2010,69.2,5215,9150000
Azerbaiyán,2011,69.5,5153,9260000
Azerbaiyán,2012,69.7,5195,9390000
Azerbaiyán,2013,69.9,5426,9510000
Azerbaiyán,2014,70.2,5506,9620000
Azerbaiyán,2015,70.3,5500,9740000
Azerbaiyán,2016,70.4,5271,9850000
Azerbaiyán,2017,70.8,5230,9950000
Azerbaiyán,2018,71,5262,10000000
Azerbaiyán,2019,70.4,5348,10100000
Azerbaiyán,2020,71.2,5083,10200000
Bahrein,1960,58.1,NA,168000
Bahrein,1961,58.8,NA,173000
Bahrein,1962,59.5,NA,178000
Bahrein,1963,60.2,NA,183000
Bahrein,1964,60.9,NA,187000
Bahrein,1965,61.5,NA,192000
Bahrein,1966,62.1,NA,196000
Bahrein,1967,62.9,NA,201000
Bahrein,1968,63.5,NA,206000
Bahrein,1969,64.2,NA,213000
Bahrein,1970,64.9,NA,220000
Bahrein,1971,65.4,NA,229000
Bahrein,1972,66,NA,240000
Bahrein,1973,66.4,NA,252000
Bahrein,1974,66.8,NA,267000
Bahrein,1975,67.2,NA,284000
Bahrein,1976,67.5,NA,303000
Bahrein,1977,66.9,NA,323000
Bahrein,1978,68.2,NA,343000
Bahrein,1979,68.4,NA,360000
Bahrein,1980,68.7,21451,374000
Bahrein,1981,69,19538,386000
Bahrein,1982,69.2,17508,396000
Bahrein,1983,69.2,18131,407000
Bahrein,1984,69.4,18534,419000
Bahrein,1985,69,17139,433000
Bahrein,1986,69.4,16780,449000
Bahrein,1987,69.4,17885,465000
Bahrein,1988,69.5,18470,481000
Bahrein,1989,69.5,17925,496000
Bahrein,1990,69.5,18160,510000
Bahrein,1991,69.8,19651,523000
Bahrein,1992,70.1,20432,536000
Bahrein,1993,70.3,22497,550000
Bahrein,1994,70.5,21895,564000
Bahrein,1995,70.7,22185,579000
Bahrein,1996,70.9,22500,595000
Bahrein,1997,71,22562,614000
Bahrein,1998,71.2,22919,637000
Bahrein,1999,71.7,23047,665000
Bahrein,2000,73.4,23244,698000
Bahrein,2001,72.7,22698,735000
Bahrein,2002,72.2,22258,779000
Bahrein,2003,72.3,22336,830000
Bahrein,2004,72.7,22423,889000
Bahrein,2005,73,22344,958000
Bahrein,2006,73.6,22069,1040000
Bahrein,2007,74,22112,1110000
Bahrein,2008,74.5,21833,1190000
Bahrein,2009,75,21057,1240000
Bahrein,2010,75.3,20982,1280000
Bahrein,2011,75.7,20774,1300000
Bahrein,2012,76.2,21188,1320000
Bahrein,2013,76.6,22079,1340000
Bahrein,2014,76.8,22677,1370000
Bahrein,2015,76.8,22634,1430000
Bahrein,2016,76.8,22553,1490000
Bahrein,2017,77,22445,1570000
Bahrein,2018,77,21819,1640000
Bahrein,2019,76.3,21317,1700000
Bahrein,2020,77.3,19546,1750000
Bangladesh,1960,44.6,463,49400000
Bangladesh,1961,45.5,478,50800000
Bangladesh,1962,45.4,490,52200000
Bangladesh,1963,46.7,474,53700000
Bangladesh,1964,45.9,511,55400000
Bangladesh,1965,47.7,504,57200000
Bangladesh,1966,48,501,59000000
Bangladesh,1967,48.4,476,60900000
Bangladesh,1968,48.7,505,62700000
Bangladesh,1969,42.2,497,64200000
Bangladesh,1970,42.4,512,65500000
Bangladesh,1971,49.4,474,66600000
Bangladesh,1972,49.9,401,67600000
Bangladesh,1973,49.6,409,68700000
Bangladesh,1974,50.6,441,70100000
Bangladesh,1975,51.2,415,71700000
Bangladesh,1976,51.6,428,73500000
Bangladesh,1977,52.1,429,75500000
Bangladesh,1978,52.9,447,77500000
Bangladesh,1979,53.2,456,79600000
Bangladesh,1980,53.4,448,81800000
Bangladesh,1981,53.6,468,83900000
Bangladesh,1982,53.1,465,86100000
Bangladesh,1983,53.6,471,88400000
Bangladesh,1984,53.8,481,90800000
Bangladesh,1985,55,484,93200000
Bangladesh,1986,55.8,491,95700000
Bangladesh,1987,56.5,496,98200000
Bangladesh,1988,57.7,495,101000000
Bangladesh,1989,58.2,497,103000000
Bangladesh,1990,56.8,512,106000000
Bangladesh,1991,60.2,518,108000000
Bangladesh,1992,61,534,110000000
Bangladesh,1993,61.8,547,113000000
Bangladesh,1994,62.2,556,115000000
Bangladesh,1995,63.1,572,118000000
Bangladesh,1996,63.8,586,120000000
Bangladesh,1997,64.5,599,123000000
Bangladesh,1998,65.1,617,125000000
Bangladesh,1999,65.5,633,128000000
Bangladesh,2000,66,654,130000000
Bangladesh,2001,66.3,674,132000000
Bangladesh,2002,66.7,687,135000000
Bangladesh,2003,67.1,708,137000000
Bangladesh,2004,67.4,733,139000000
Bangladesh,2005,67.8,769,141000000
Bangladesh,2006,68.2,809,143000000
Bangladesh,2007,69,856,144000000
Bangladesh,2008,69.6,897,146000000
Bangladesh,2009,70,932,148000000
Bangladesh,2010,71.1,973,149000000
Bangladesh,2011,72.3,1024,151000000
Bangladesh,2012,72.8,1078,153000000
Bangladesh,2013,73,1130,155000000
Bangladesh,2014,73.6,1185,156000000
Bangladesh,2015,73.9,1248,158000000
Bangladesh,2016,73.9,1323,160000000
Bangladesh,2017,74.2,1395,161000000
Bangladesh,2018,74.5,1481,163000000
Bangladesh,2019,74.7,1582,165000000
Bangladesh,2020,75.1,1620,166000000
Barbados,1960,66.5,NA,232000
Barbados,1961,67,NA,233000
Barbados,1962,67.5,NA,234000
Barbados,1963,67.8,NA,235000
Barbados,1964,68.2,NA,235000
Barbados,1965,68.5,NA,236000
Barbados,1966,68.7,NA,237000
Barbados,1967,68.8,NA,237000
Barbados,1968,68.9,NA,238000
Barbados,1969,69.2,NA,239000
Barbados,1970,69.5,NA,240000
Barbados,1971,69.8,NA,242000
Barbados,1972,70,NA,243000
Barbados,1973,70.1,NA,245000
Barbados,1974,70.3,11667,246000
Barbados,1975,69.7,11375,248000
Barbados,1976,71,11802,249000
Barbados,1977,71.6,12166,250000
Barbados,1978,72.3,12694,251000
Barbados,1979,73,13634,252000
Barbados,1980,73.5,14171,253000
Barbados,1981,73.9,13852,254000
Barbados,1982,73.9,13133,255000
Barbados,1983,74,13162,255000
Barbados,1984,74,13598,256000
Barbados,1985,74.2,13706,257000
Barbados,1986,74,14358,258000
Barbados,1987,74,14679,259000
Barbados,1988,74,15137,260000
Barbados,1989,73.9,15622,261000
Barbados,1990,74.2,15049,262000
Barbados,1991,73.9,14408,263000
Barbados,1992,73.9,13538,264000
Barbados,1993,73.8,13594,265000
Barbados,1994,73.9,13814,266000
Barbados,1995,74.1,14036,267000
Barbados,1996,74.2,14535,268000
Barbados,1997,74.5,15159,269000
Barbados,1998,74.8,15657,270000
Barbados,1999,74.7,15644,272000
Barbados,2000,75.2,16277,272000
Barbados,2001,75.1,15834,273000
Barbados,2002,74.9,15905,274000
Barbados,2003,74.9,16197,275000
Barbados,2004,75.2,16369,276000
Barbados,2005,75.4,16952,277000
Barbados,2006,75.5,17914,279000
Barbados,2007,75.8,18205,280000
Barbados,2008,76.1,18240,281000
Barbados,2009,76.2,17254,282000
Barbados,2010,76.2,16784,283000
Barbados,2011,76.5,16619,284000
Barbados,2012,76.5,16505,284000
Barbados,2013,76.5,16232,285000
Barbados,2014,76.5,16188,285000
Barbados,2015,76.5,16559,286000
Barbados,2016,76.5,16950,286000
Barbados,2017,76.5,17002,287000
Barbados,2018,76.2,16803,287000
Barbados,2019,76.2,16679,287000
Barbados,2020,76.4,14329,288000
Belarús,1960,71.5,NA,8200000
Belarús,1961,71.2,NA,8280000
Belarús,1962,71.8,NA,8350000
Belarús,1963,72.8,NA,8430000
Belarús,1964,72.6,NA,8510000
Belarús,1965,72.8,NA,8590000
Belarús,1966,72.6,NA,8670000
Belarús,1967,72.7,NA,8750000
Belarús,1968,72.5,NA,8840000
Belarús,1969,72.1,NA,8910000
Belarús,1970,72.4,NA,8990000
Belarús,1971,72.2,NA,9060000
Belarús,1972,72.3,NA,9120000
Belarús,1973,72.5,NA,9190000
Belarús,1974,71.9,NA,9250000
Belarús,1975,71.7,NA,9320000
Belarús,1976,71.6,NA,9380000
Belarús,1977,71.5,NA,9440000
Belarús,1978,71.2,NA,9500000
Belarús,1979,71,NA,9570000
Belarús,1980,71.3,NA,9640000
Belarús,1981,71.4,NA,9700000
Belarús,1982,71.2,NA,9770000
Belarús,1983,70.5,NA,9840000
Belarús,1984,71.1,NA,9900000
Belarús,1985,72.3,NA,9970000
Belarús,1986,72.2,NA,10000000
Belarús,1987,72.2,NA,10100000
Belarús,1988,71.6,NA,10100000
Belarús,1989,71.3,NA,10200000
Belarús,1990,70.8,2891,10200000
Belarús,1991,70.3,2855,10200000
Belarús,1992,69.3,2575,10100000
Belarús,1993,69.1,2374,10100000
Belarús,1994,68.7,2099,10100000
Belarús,1995,68.9,1886,10000000
Belarús,1996,68.7,1946,10000000
Belarús,1997,68.4,2177,9970000
Belarús,1998,68.2,2370,9920000
Belarús,1999,69,2462,9870000
Belarús,2000,68.6,2617,9810000
Belarús,2001,68,2755,9750000
Belarús,2002,68.6,2912,9680000
Belarús,2003,69,3139,9620000
Belarús,2004,68.8,3522,9560000
Belarús,2005,69.5,3880,9520000
Belarús,2006,70.4,4294,9480000
Belarús,2007,70.5,4685,9450000
Belarús,2008,70.6,5181,9430000
Belarús,2009,70.6,5204,9420000
Belarús,2010,70.5,5622,9420000
Belarús,2011,72.3,5938,9420000
Belarús,2012,72.8,6048,9420000
Belarús,2013,73.1,6111,9430000
Belarús,2014,73.7,6213,9440000
Belarús,2015,73.8,5967,9450000
Belarús,2016,73.8,5811,9450000
Belarús,2017,74,5965,9450000
Belarús,2018,74,6166,9450000
Belarús,2019,73.5,6265,9450000
Belarús,2020,74.3,6235,9440000
Bélgica,1960,70.4,11734,9230000
Bélgica,1961,70.4,12278,9280000
Bélgica,1962,70.4,12866,9340000
Bélgica,1963,70.7,13326,9390000
Bélgica,1964,70.8,14119,9440000
Bélgica,1965,70.8,14489,9490000
Bélgica,1966,70.8,14846,9530000
Bélgica,1967,70.8,15335,9570000
Bélgica,1968,70.9,15915,9600000
Bélgica,1969,71.1,16922,9630000
Bélgica,1970,71.3,17849,9660000
Bélgica,1971,71.5,18527,9690000
Bélgica,1972,71.8,19432,9720000
Bélgica,1973,72,20607,9750000
Bélgica,1974,72.2,21480,9770000
Bélgica,1975,72.4,20997,9790000
Bélgica,1976,72.8,22145,9820000
Bélgica,1977,72.9,22256,9840000
Bélgica,1978,73.2,22867,9850000
Bélgica,1979,73.3,23381,9870000
Bélgica,1980,73.6,24393,9880000
Bélgica,1981,73.8,24326,9890000
Bélgica,1982,74,24477,9900000
Bélgica,1983,74.3,24555,9910000
Bélgica,1984,74.6,25161,9920000
Bélgica,1985,74.9,25569,9930000
Bélgica,1986,75.3,26026,9940000
Bélgica,1987,75.7,26604,9960000
Bélgica,1988,75.9,27772,9980000
Bélgica,1989,76.2,28631,10000000
Bélgica,1990,76.4,29442,10000000
Bélgica,1991,76.5,29870,10100000
Bélgica,1992,76.6,30205,10100000
Bélgica,1993,76.8,29797,10200000
Bélgica,1994,77,30664,10200000
Bélgica,1995,77.3,31330,10200000
Bélgica,1996,77.5,31682,10200000
Bélgica,1997,77.7,32804,10200000
Bélgica,1998,77.8,33377,10300000
Bélgica,1999,78,34480,10300000
Bélgica,2000,78.3,35675,10300000
Bélgica,2001,78.5,35943,10400000
Bélgica,2002,78.7,36393,10400000
Bélgica,2003,79.1,36617,10500000
Bélgica,2004,79.3,37761,10500000
Bélgica,2005,79.6,38426,10600000
Bélgica,2006,79.8,39148,10700000
Bélgica,2007,79.9,40290,10800000
Bélgica,2008,80,40152,10900000
Bélgica,2009,80.2,39025,10900000
Bélgica,2010,80.4,39778,11000000
Bélgica,2011,80.5,39929,11100000
Bélgica,2012,80.7,39976,11200000
Bélgica,2013,81,39970,11200000
Bélgica,2014,81.1,40421,11300000
Bélgica,2015,81.3,41008,11400000
Bélgica,2016,81.4,41318,11400000
Bélgica,2017,81.4,41826,11500000
Bélgica,2018,81.4,42404,11500000
Bélgica,2019,80.2,43066,11600000
Bélgica,2020,81.7,40425,11600000
Belice,1960,57.9,1194,94700
Belice,1961,64.9,1218,97400
Belice,1962,65.5,1242,100000
Belice,1963,66,1268,103000
Belice,1964,66.4,1294,106000
Belice,1965,66.5,1318,109000
Belice,1966,66.7,1340,113000
Belice,1967,67.1,1364,116000
Belice,1968,67.3,1422,119000
Belice,1969,67.5,1455,122000
Belice,1970,68,1489,125000
Belice,1971,68.2,1515,127000
Belice,1972,68.5,1639,129000
Belice,1973,69.1,1698,131000
Belice,1974,69.6,1899,133000
Belice,1975,69.6,1938,135000
Belice,1976,69.9,1911,137000
Belice,1977,70,2007,139000
Belice,1978,70.7,2135,141000
Belice,1979,70.9,2258,144000
Belice,1980,71.3,2511,148000
Belice,1981,71.6,2480,151000
Belice,1982,71.7,2414,156000
Belice,1983,71.9,2296,160000
Belice,1984,72.1,2275,165000
Belice,1985,72.4,2235,170000
Belice,1986,72.8,2272,174000
Belice,1987,72.9,2447,179000
Belice,1988,72.8,2616,183000
Belice,1989,72.8,2885,188000
Belice,1990,73.1,3145,191000
Belice,1991,73.6,3440,194000
Belice,1992,73.5,3792,198000
Belice,1993,73.2,3962,202000
Belice,1994,72.9,3889,207000
Belice,1995,72.2,3814,214000
Belice,1996,71.4,3747,222000
Belice,1997,70.6,3741,230000
Belice,1998,70.3,3735,239000
Belice,1999,70,3915,247000
Belice,2000,70.6,4275,255000
Belice,2001,71.4,4353,262000
Belice,2002,71.8,4448,269000
Belice,2003,72,4736,277000
Belice,2004,72.4,4830,284000
Belice,2005,72.6,4809,291000
Belice,2006,73.1,4898,299000
Belice,2007,73.6,4828,307000
Belice,2008,73.7,4835,315000
Belice,2009,73.6,4729,322000
Belice,2010,73.8,4768,330000
Belice,2011,74.3,4730,338000
Belice,2012,74.3,4734,346000
Belice,2013,74.3,4667,353000
Belice,2014,74.2,4770,361000
Belice,2015,74.4,4805,368000
Belice,2016,74.5,4699,376000
Belice,2017,74.4,4705,383000
Belice,2018,74.5,4710,390000
Belice,2019,72.1,4713,398000
Belice,2020,74.7,3852,405000
Benin,1960,45,679,2470000
Benin,1961,45.3,691,2500000
Benin,1962,45.8,657,2540000
Benin,1963,46.3,677,2590000
Benin,1964,46.8,710,2630000
Benin,1965,47.2,735,2680000
Benin,1966,47.6,747,2740000
Benin,1967,48,740,2790000
Benin,1968,48.2,753,2850000
Benin,1969,48.5,759,2910000
Benin,1970,48.8,758,2980000
Benin,1971,49.3,731,3040000
Benin,1972,49.9,761,3110000
Benin,1973,50.4,771,3190000
Benin,1974,50.8,779,3270000
Benin,1975,51.2,723,3350000
Benin,1976,51.6,711,3430000
Benin,1977,52,728,3520000
Benin,1978,52.4,718,3620000
Benin,1979,52.7,745,3720000
Benin,1980,53,775,3820000
Benin,1981,53.2,829,3930000
Benin,1982,53.4,824,4040000
Benin,1983,53.6,766,4160000
Benin,1984,53.9,804,4280000
Benin,1985,54.3,840,4400000
Benin,1986,54.7,833,4540000
Benin,1987,55.2,797,4670000
Benin,1988,55.3,800,4820000
Benin,1989,55.7,754,4980000
Benin,1990,56,795,5150000
Benin,1991,56.4,801,5330000
Benin,1992,56.7,797,5520000
Benin,1993,56.8,814,5710000
Benin,1994,56.9,803,5910000
Benin,1995,56.9,824,6090000
Benin,1996,57.1,833,6280000
Benin,1997,57.2,854,6470000
Benin,1998,57.3,862,6660000
Benin,1999,57.4,882,6870000
Benin,2000,57.6,906,7080000
Benin,2001,57.9,926,7300000
Benin,2002,58.1,940,7520000
Benin,2003,58.5,943,7750000
Benin,2004,58.8,956,7980000
Benin,2005,59.1,944,8220000
Benin,2006,59.5,953,8450000
Benin,2007,60.1,981,8700000
Benin,2008,60.7,1001,8940000
Benin,2009,61.1,996,9200000
Benin,2010,61.4,989,9460000
Benin,2011,61.7,990,9730000
Benin,2012,62,1009,10000000
Benin,2013,62.3,1052,10300000
Benin,2014,62.6,1088,10600000
Benin,2015,63,1077,10900000
Benin,2016,63.4,1082,11200000
Benin,2017,64,1113,11500000
Benin,2018,64.5,1155,11800000
Benin,2019,64.6,1202,12100000
Benin,2020,65.1,1215,12500000
Bhután,1960,42.9,NA,229000
Bhután,1961,43.5,NA,235000
Bhután,1962,44.2,NA,241000
Bhután,1963,44.9,NA,247000
Bhután,1964,45.5,NA,254000
Bhután,1965,46.2,NA,262000
Bhután,1966,46.8,NA,270000
Bhután,1967,47.5,NA,279000
Bhután,1968,48.1,NA,288000
Bhután,1969,48.8,NA,297000
Bhután,1970,49.4,NA,307000
Bhután,1971,49.9,NA,317000
Bhután,1972,50.3,NA,327000
Bhután,1973,50.7,NA,337000
Bhután,1974,51,NA,348000
Bhután,1975,51.4,NA,360000
Bhután,1976,51.7,NA,371000
Bhután,1977,52.1,NA,383000
Bhután,1978,52.5,NA,395000
Bhután,1979,52.8,NA,407000
Bhután,1980,53.4,402,418000
Bhután,1981,54.1,450,429000
Bhután,1982,54.8,454,440000
Bhután,1983,55.6,489,451000
Bhután,1984,56.2,498,464000
Bhután,1985,57.1,504,479000
Bhután,1986,58,544,494000
Bhután,1987,58.8,680,510000
Bhután,1988,59.6,691,522000
Bhután,1989,60.3,724,531000
Bhután,1990,60.9,786,535000
Bhután,1991,61.5,777,535000
Bhután,1992,62.2,813,533000
Bhután,1993,62.6,832,532000
Bhután,1994,63.4,875,535000
Bhután,1995,64.2,932,541000
Bhután,1996,64.8,971,552000
Bhután,1997,65.4,1005,564000
Bhután,1998,66,1040,578000
Bhután,1999,65.7,1097,591000
Bhután,2000,67.1,1108,604000
Bhután,2001,67.7,1176,616000
Bhután,2002,68.2,1279,628000
Bhután,2003,68.6,1353,639000
Bhután,2004,69,1410,649000
Bhután,2005,69.5,1489,657000
Bhután,2006,69.9,1572,665000
Bhután,2007,70.3,1840,672000
Bhután,2008,70.5,1909,678000
Bhután,2009,71,2018,686000
Bhután,2010,71.3,2235,693000
Bhután,2011,71.6,2387,702000
Bhután,2012,71.8,2479,710000
Bhután,2013,72.1,2501,719000
Bhután,2014,72.3,2613,728000
Bhután,2015,72.5,2753,737000
Bhután,2016,72.7,2941,746000
Bhután,2017,73,3041,754000
Bhután,2018,73.2,3097,763000
Bhután,2019,73.3,3238,772000
Bhután,2020,73.8,2880,780000
Bolivia,1960,43.3,1293,3730000
Bolivia,1961,43.9,1294,3800000
Bolivia,1962,44.8,1340,3880000
Bolivia,1963,45.5,1403,3960000
Bolivia,1964,46.2,1429,4040000
Bolivia,1965,47,1470,4120000
Bolivia,1966,47.9,1543,4210000
Bolivia,1967,48.6,1607,4300000
Bolivia,1968,49.4,1708,4390000
Bolivia,1969,50.1,1747,4480000
Bolivia,1970,50.8,1800,4580000
Bolivia,1971,51.4,1850,4680000
Bolivia,1972,52.2,1955,4790000
Bolivia,1973,52.9,2022,4890000
Bolivia,1974,53.7,2037,5000000
Bolivia,1975,54.3,2138,5110000
Bolivia,1976,54.9,2187,5230000
Bolivia,1977,55.4,2246,5340000
Bolivia,1978,56.1,2242,5460000
Bolivia,1979,56.8,2196,5580000
Bolivia,1980,57.3,2121,5700000
Bolivia,1981,57.6,2083,5810000
Bolivia,1982,57.8,1960,5930000
Bolivia,1983,58.5,1844,6050000
Bolivia,1984,59.1,1803,6180000
Bolivia,1985,59.7,1737,6310000
Bolivia,1986,60.1,1657,6440000
Bolivia,1987,60.5,1663,6580000
Bolivia,1988,61.1,1676,6720000
Bolivia,1989,61.7,1703,6860000
Bolivia,1990,62,1744,7010000
Bolivia,1991,62.5,1798,7160000
Bolivia,1992,62.9,1789,7310000
Bolivia,1993,63.6,1827,7470000
Bolivia,1994,64,1873,7620000
Bolivia,1995,64.6,1920,7780000
Bolivia,1996,65,1964,7940000
Bolivia,1997,65.5,2020,8100000
Bolivia,1998,66,2080,8260000
Bolivia,1999,66.5,2048,8420000
Bolivia,2000,67.2,2059,8580000
Bolivia,2001,67.6,2054,8740000
Bolivia,2002,68.1,2066,8910000
Bolivia,2003,68.6,2083,9070000
Bolivia,2004,69,2131,9230000
Bolivia,2005,69.3,2186,9400000
Bolivia,2006,69.6,2251,9560000
Bolivia,2007,69.8,2314,9720000
Bolivia,2008,70.1,2415,9880000
Bolivia,2009,70.3,2455,10000000
Bolivia,2010,70.5,2514,10200000
Bolivia,2011,70.7,2603,10400000
Bolivia,2012,70.9,2693,10500000
Bolivia,2013,71.1,2831,10700000
Bolivia,2014,71.3,2939,10900000
Bolivia,2015,71.5,3036,11000000
Bolivia,2016,71.7,3119,11200000
Bolivia,2017,71.8,3203,11400000
Bolivia,2018,72,3291,11500000
Bolivia,2019,69.8,3317,11700000
Bolivia,2020,72.5,2986,11800000
Bosnia y Herzegovina,1960,63,NA,3290000
Bosnia y Herzegovina,1961,62.2,NA,3350000
Bosnia y Herzegovina,1962,63.5,NA,3420000
Bosnia y Herzegovina,1963,63.4,NA,3480000
Bosnia y Herzegovina,1964,64.2,NA,3540000
Bosnia y Herzegovina,1965,65.8,NA,3590000
Bosnia y Herzegovina,1966,65.3,NA,3630000
Bosnia y Herzegovina,1967,65.5,NA,3680000
Bosnia y Herzegovina,1968,65,NA,3720000
Bosnia y Herzegovina,1969,65.9,NA,3760000
Bosnia y Herzegovina,1970,66.6,NA,3810000
Bosnia y Herzegovina,1971,66.7,NA,3850000
Bosnia y Herzegovina,1972,67.6,NA,3900000
Bosnia y Herzegovina,1973,68.1,NA,3940000
Bosnia y Herzegovina,1974,68.3,NA,3990000
Bosnia y Herzegovina,1975,68.9,NA,4030000
Bosnia y Herzegovina,1976,69.2,NA,4060000
Bosnia y Herzegovina,1977,69.2,NA,4100000
Bosnia y Herzegovina,1978,69.5,NA,4140000
Bosnia y Herzegovina,1979,69.7,NA,4180000
Bosnia y Herzegovina,1980,69.9,NA,4220000
Bosnia y Herzegovina,1981,70,NA,4270000
Bosnia y Herzegovina,1982,69.6,NA,4310000
Bosnia y Herzegovina,1983,70.2,NA,4350000
Bosnia y Herzegovina,1984,71.4,NA,4390000
Bosnia y Herzegovina,1985,71.9,NA,4440000
Bosnia y Herzegovina,1986,72,NA,4480000
Bosnia y Herzegovina,1987,72.2,NA,4510000
Bosnia y Herzegovina,1988,72.3,NA,4510000
Bosnia y Herzegovina,1989,73.2,NA,4460000
Bosnia y Herzegovina,1990,72.5,NA,4370000
Bosnia y Herzegovina,1991,68.1,NA,4230000
Bosnia y Herzegovina,1992,69,NA,4080000
Bosnia y Herzegovina,1993,70.7,NA,3940000
Bosnia y Herzegovina,1994,66.2,619,3830000
Bosnia y Herzegovina,1995,73.5,769,3760000
Bosnia y Herzegovina,1996,73.9,1478,3740000
Bosnia y Herzegovina,1997,74.9,2001,3730000
Bosnia y Herzegovina,1998,75.4,2314,3740000
Bosnia y Herzegovina,1999,75.5,2531,3750000
Bosnia y Herzegovina,2000,75.3,2848,3760000
Bosnia y Herzegovina,2001,75.1,2913,3760000
Bosnia y Herzegovina,2002,75.3,3057,3760000
Bosnia y Herzegovina,2003,75.5,3172,3760000
